==Frequent itemsets (min_sup=1.0%)
[MAX,Y_INFRACTION,Y_MENTAL_OBSV,nan], 1.1733%
[BLACK,CS,N_INFRACTION,Y_MENTAL_OBSV], 1.1733%
[18-25,265.03,DE,N_MENTAL_OBSV], 1.1733%
[56-65,BLACK,MED,N_GANG,N_INFRACTION], 1.1733%
[56-65,BLACK,DE,MED,N_GANG], 1.1733%
[26-35,DE,MAX,N_GANG,N_MENTAL_OBSV], 1.1733%
[46-55,DE,MED,N_GANG,Y_INFRACTION], 1.1733%
[46-55,BLACK,DE,N_GANG,Y_INFRACTION], 1.1733%
[36-45,DE,MED,N_MENTAL_OBSV,OTHER], 1.1733%
[125.25,18-25,BLACK,DE,MAX], 1.1733%
[18-25,BLACK,MED,Y_GANG,Y_INFRACTION], 1.1733%
[36-45,BLACK,MAX,N_GANG,Y_INFRACTION], 1.1733%
[BLACK,MIN,N_INFRACTION,N_MENTAL_OBSV,nan], 1.1733%
[110-125.25,BLACK,DE,MAX,Y_GANG,Y_INFRACTION], 1.1733%
[BLACK,DE,MIN,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.1733%
[36-45,BLACK,DE,MIN,N_INFRACTION,N_MENTAL_OBSV], 1.1733%
[36-45,DE,MED,N_GANG,N_MENTAL_OBSV,OTHER], 1.1733%
[125.25,18-25,DE,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 1.1733%
[46-55,DE,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 1.1733%
[36-45,BLACK,DE,MED,Y_INFRACTION,Y_MENTAL_OBSV], 1.1733%
[26-35,BLACK,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.1733%
[46-55,N_INFRACTION,WHITE], 1.1596%
[110-125.25,MED,Y_INFRACTION], 1.1596%
[36-45,N_MENTAL_OBSV,Y_GANG], 1.1596%
[ASIAN,DE,Y_MENTAL_OBSV], 1.1596%
[125.25,N_INFRACTION,OTHER], 1.1596%
[125.25,N_MENTAL_OBSV,Y_GANG], 1.1596%
[110-125.25,18-25,N_GANG], 1.1596%
[DEP,MED,Y_MENTAL_OBSV], 1.1596%
[36-45,MED,nan], 1.1596%
[46-55,CS,N_INFRACTION], 1.1596%
[160.15,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 1.1596%
[140.25,BLACK,DE,Y_MENTAL_OBSV], 1.1596%
[36-45,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.1596%
[36-45,DE,MAX,Y_GANG], 1.1596%
[120.05,DE,N_INFRACTION,N_MENTAL_OBSV], 1.1596%
[120.05,BLACK,MED,N_GANG], 1.1596%
[36-45,BLACK,MAX,N_INFRACTION], 1.1596%
[46-55,N_GANG,N_INFRACTION,nan], 1.1596%
[125.25,26-35,MAX,Y_GANG], 1.1596%
[110-125.25,18-25,DE,N_GANG], 1.1596%
[125.25,18-25,Y_GANG,Y_MENTAL_OBSV], 1.1596%
[125.25,MAX,N_MENTAL_OBSV,Y_INFRACTION], 1.1596%
[140.20,DE,N_GANG,OTHER], 1.1596%
[CS,N_GANG,N_INFRACTION,N_MENTAL_OBSV,OTHER], 1.1596%
[36-45,BLACK,DE,Y_GANG,Y_MENTAL_OBSV], 1.1596%
[46-55,BLACK,DE,MIN,N_MENTAL_OBSV], 1.1596%
[18-25,DE,MED,N_INFRACTION,Y_GANG], 1.1596%
[125.25,18-25,BLACK,MAX,Y_INFRACTION], 1.1596%
[110-125.25,18-25,BLACK,DE,Y_GANG], 1.1596%
[46-55,BLACK,DE,MIN,N_GANG,N_MENTAL_OBSV], 1.1596%
[46-55,BLACK,MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.1596%
[18-25,DE,MED,N_GANG,N_MENTAL_OBSV,OTHER], 1.1596%
[125.25,BLACK,DE,MED,N_INFRACTION,Y_MENTAL_OBSV], 1.1596%
[26-35,DEP], 1.146%
[140.25,DE,OTHER], 1.146%
[26-35,N_MENTAL_OBSV,SSR], 1.146%
[N_MENTAL_OBSV,OTHER,SSR], 1.146%
[140.20,MIN,Y_MENTAL_OBSV], 1.146%
[18-25,N_INFRACTION,nan], 1.146%
[46-55,N_GANG,N_INFRACTION,WHITE], 1.146%
[18-25,MAX,OTHER,Y_GANG], 1.146%
[140.25,MED,N_GANG,N_INFRACTION], 1.146%
[36-45,BLACK,N_MENTAL_OBSV,Y_INFRACTION], 1.146%
[36-45,BLACK,MAX,Y_GANG], 1.146%
[125.25,DE,N_INFRACTION,OTHER], 1.146%
[125.25,36-45,MED,Y_MENTAL_OBSV], 1.146%
[265.03,DE,MIN,N_MENTAL_OBSV], 1.146%
[265.03,BLACK,DE,MIN], 1.146%
[56-65,MED,N_INFRACTION,Y_MENTAL_OBSV], 1.146%
[110-125.25,BLACK,MIN,N_GANG], 1.146%
[DEP,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.146%
[BLACK,CS,N_MENTAL_OBSV,nan], 1.146%
[36-45,BLACK,N_INFRACTION,nan], 1.146%
[DE,MAX,N_INFRACTION,Y_GANG,Y_MENTAL_OBSV], 1.146%
[125.25,26-35,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 1.146%
[120.05,DE,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.146%
[125.25,MED,N_GANG,OTHER,Y_MENTAL_OBSV], 1.146%
[265.03,BLACK,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.146%
[125.25,18-25,BLACK,Y_GANG,Y_INFRACTION], 1.146%
[120.05,DE,N_GANG,N_INFRACTION,OTHER], 1.146%
[56-65,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.146%
[110-125.25,BLACK,DE,MED,N_INFRACTION], 1.146%
[125.25,BLACK,DE,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.146%
[18-25,BLACK,DE,N_INFRACTION,N_MENTAL_OBSV,Y_GANG], 1.146%
[MED,N_MENTAL_OBSV,WHITE], 1.1323%
[160.15,36-45,N_GANG], 1.1323%
[140.25,N_GANG,OTHER], 1.1323%
[110-125.25,OTHER,Y_MENTAL_OBSV], 1.1323%
[220.16,DE,N_MENTAL_OBSV], 1.1323%
[ASIAN,MED,N_GANG], 1.1323%
[26-35,MIN,nan], 1.1323%
[26-35,265.03,N_MENTAL_OBSV], 1.1323%
[N_MENTAL_OBSV,SSR,Y_INFRACTION], 1.1323%
[SSR,Y_GANG,Y_MENTAL_OBSV], 1.1323%
[36-45,CS,N_MENTAL_OBSV], 1.1323%
[160.10,26-35,N_GANG], 1.1323%
[36-45,BLACK,SSR], 1.1323%
[26-35,BLACK,CS], 1.1323%
[110-125.25,DE,MED,Y_INFRACTION], 1.1323%
[140.25,DE,MED,N_INFRACTION], 1.1323%
[140.20,DE,MED,N_GANG], 1.1323%
[36-45,DE,MAX,OTHER], 1.1323%
[120.05,BLACK,DE,MIN], 1.1323%
[125.25,18-25,DE,MED], 1.1323%
[26-35,CS,MIN,N_INFRACTION], 1.1323%
[36-45,N_GANG,N_INFRACTION,SSR], 1.1323%
[265.03,MIN,N_INFRACTION,N_MENTAL_OBSV], 1.1323%
[110-125.25,MIN,N_GANG,Y_MENTAL_OBSV], 1.1323%
[BLACK,SSR,Y_GANG,Y_INFRACTION], 1.1323%
[56-65,DE,MED,Y_MENTAL_OBSV], 1.1323%
[BLACK,DEP,N_GANG,N_INFRACTION], 1.1323%
[46-55,CS,N_GANG,N_INFRACTION], 1.1323%
[26-35,MIN,OTHER,Y_MENTAL_OBSV], 1.1323%
[36-45,DE,MAX,N_INFRACTION,Y_MENTAL_OBSV], 1.1323%
[120.05,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.1323%
[BLACK,MED,N_INFRACTION,SSR,nan], 1.1323%
[125.25,26-35,BLACK,DE,Y_GANG], 1.1323%
[36-45,DE,N_GANG,N_MENTAL_OBSV,Y_INFRACTION], 1.1323%
[18-25,DE,MED,Y_GANG,Y_INFRACTION], 1.1323%
[125.25,DE,MAX,N_MENTAL_OBSV,Y_INFRACTION], 1.1323%
[56-65,DE,MED,N_GANG,Y_MENTAL_OBSV], 1.1323%
[36-45,MED,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 1.1323%
[26-35,MIN,N_GANG,OTHER,Y_MENTAL_OBSV], 1.1323%
[26-35,DE,MED,N_GANG,OTHER,Y_INFRACTION], 1.1323%
[125.25,26-35,DE,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 1.1323%
[125.25,DE,MED,N_GANG,OTHER,Y_MENTAL_OBSV], 1.1323%
[46-55,BLACK,DE,MED,N_GANG,N_MENTAL_OBSV], 1.1323%
[125.25,18-25,BLACK,DE,MAX,Y_INFRACTION], 1.1323%
[ASIAN,N_MENTAL_OBSV], 1.1187%
[110-120.10,N_GANG], 1.1187%
[110-125.25,26-35,Y_INFRACTION], 1.1187%
[56-65,DE,OTHER], 1.1187%
[26-35,SSR,Y_INFRACTION], 1.1187%
[160.15,36-45,DE,N_GANG], 1.1187%
[160.10,BLACK,N_GANG,Y_MENTAL_OBSV], 1.1187%
[160.10,BLACK,DE,N_INFRACTION], 1.1187%
[140.25,36-45,N_GANG,N_INFRACTION], 1.1187%
[MAX,SSR,Y_INFRACTION,Y_MENTAL_OBSV], 1.1187%
[56-65,DE,N_GANG,OTHER], 1.1187%
[220.16,DE,N_GANG,N_INFRACTION], 1.1187%
[26-35,CS,MIN,N_GANG], 1.1187%
[26-35,DE,WHITE,Y_MENTAL_OBSV], 1.1187%
[BLACK,MED,N_MENTAL_OBSV,SSR], 1.1187%
[26-35,N_INFRACTION,SSR,nan], 1.1187%
[26-35,N_GANG,N_INFRACTION,SSR], 1.1187%
[125.25,36-45,N_GANG,Y_MENTAL_OBSV], 1.1187%
[125.25,MED,N_MENTAL_OBSV,Y_INFRACTION], 1.1187%
[265.03,BLACK,MIN,N_INFRACTION], 1.1187%
[160.15,BLACK,N_INFRACTION,Y_MENTAL_OBSV], 1.1187%
[140.20,MIN,N_GANG,Y_MENTAL_OBSV], 1.1187%
[110-125.25,N_GANG,N_INFRACTION,OTHER], 1.1187%
[26-35,DE,OTHER,Y_GANG], 1.1187%
[120.05,BLACK,DE,MIN,N_GANG], 1.1187%
[120.05,DE,MED,N_INFRACTION,Y_MENTAL_OBSV], 1.1187%
[120.05,BLACK,DE,MED,N_GANG], 1.1187%
[125.25,36-45,DE,MED,Y_MENTAL_OBSV], 1.1187%
[125.25,26-35,DE,MAX,Y_GANG], 1.1187%
[125.25,26-35,MED,N_GANG,Y_MENTAL_OBSV], 1.1187%
[125.25,18-25,DE,Y_GANG,Y_MENTAL_OBSV], 1.1187%
[110-125.25,BLACK,DE,MIN,N_GANG], 1.1187%
[110-125.25,DE,MIN,N_GANG,Y_MENTAL_OBSV], 1.1187%
[140.25,DE,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.1187%
[110-125.25,DE,N_GANG,N_INFRACTION,OTHER], 1.1187%
[18-25,DE,N_MENTAL_OBSV,OTHER,Y_INFRACTION], 1.1187%
[125.25,BLACK,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.1187%
[125.25,26-35,DE,MED,N_GANG,Y_MENTAL_OBSV], 1.1187%
[BLACK,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV,nan], 1.1187%
[140.30], 1.105%
[DEP,Y_GANG], 1.105%
[140.25,26-35], 1.105%
[160.10,N_MENTAL_OBSV], 1.105%
[160.15,MAX,Y_GANG], 1.105%
[220.16,BLACK,N_INFRACTION], 1.105%
[110-120.10,DE,N_GANG], 1.105%
[125.25,26-35,OTHER], 1.105%
[18-25,Y_INFRACTION,nan], 1.105%
[18-25,MIN,Y_MENTAL_OBSV], 1.105%
[110-125.25,BLACK,N_MENTAL_OBSV,Y_GANG], 1.105%
[110-125.25,DE,OTHER,Y_MENTAL_OBSV], 1.105%
[125.25,36-45,BLACK,N_GANG], 1.105%
[MIN,N_GANG,OTHER,Y_INFRACTION], 1.105%
[120.05,BLACK,DE,Y_INFRACTION], 1.105%
[265.03,MED,N_GANG,N_INFRACTION], 1.105%
[36-45,BLACK,N_INFRACTION,Y_GANG], 1.105%
[56-65,BLACK,DE,N_INFRACTION,N_MENTAL_OBSV], 1.105%
[56-65,BLACK,MIN,N_INFRACTION,Y_MENTAL_OBSV], 1.105%
[46-55,BLACK,MED,N_INFRACTION,Y_MENTAL_OBSV], 1.105%
[26-35,DE,N_GANG,N_INFRACTION,WHITE], 1.105%
[MED,N_GANG,N_MENTAL_OBSV,SSR,nan], 1.105%
[26-35,DE,MAX,N_INFRACTION,Y_GANG], 1.105%
[160.15,DE,MAX,N_GANG,Y_MENTAL_OBSV], 1.105%
[125.25,DE,MED,N_MENTAL_OBSV,Y_INFRACTION], 1.105%
[MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV,nan], 1.105%
[160.15,BLACK,DE,N_INFRACTION,Y_MENTAL_OBSV], 1.105%
[DE,MAX,N_INFRACTION,N_MENTAL_OBSV,Y_GANG], 1.105%
[26-35,MAX,N_GANG,OTHER,Y_INFRACTION], 1.105%
[DE,MAX,OTHER,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.105%
[56-65,BLACK,MIN,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.105%
[46-55,BLACK,DE,MIN,N_INFRACTION,N_MENTAL_OBSV], 1.105%
[125.25,18-25,BLACK,DE,Y_GANG,Y_INFRACTION], 1.105%
[18-25,BLACK,DE,MED,Y_INFRACTION,Y_MENTAL_OBSV], 1.105%
[18-25,BLACK,DE,MED,N_GANG,N_MENTAL_OBSV], 1.105%
[46-55,BLACK,DE,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.105%
[VOP], 1.0914%
[DE,FOA 900.00], 1.0914%
[160.10,OTHER], 1.0914%
[46-55,DE,WHITE], 1.0914%
[120.10,BLACK,Y_MENTAL_OBSV], 1.0914%
[140.20,36-45,N_INFRACTION], 1.0914%
[220.16,N_INFRACTION,N_MENTAL_OBSV], 1.0914%
[110-125.25,26-35,DE,Y_INFRACTION], 1.0914%
[46-55,MED,Y_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[140.25,BLACK,N_GANG,Y_MENTAL_OBSV], 1.0914%
[36-45,MAX,N_GANG,OTHER], 1.0914%
[140.25,36-45,DE,N_INFRACTION], 1.0914%
[56-65,BLACK,MIN,N_MENTAL_OBSV], 1.0914%
[N_GANG,SSR,Y_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[110-125.25,18-25,MAX,Y_INFRACTION], 1.0914%
[36-45,MIN,N_INFRACTION,nan], 1.0914%
[125.25,N_GANG,N_INFRACTION,OTHER], 1.0914%
[160.15,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[26-35,N_GANG,OTHER,nan], 1.0914%
[N_INFRACTION,OTHER,SSR,nan], 1.0914%
[125.25,26-35,DE,OTHER], 1.0914%
[160.15,MED,N_GANG,Y_MENTAL_OBSV], 1.0914%
[BLACK,MAX,Y_MENTAL_OBSV,nan], 1.0914%
[26-35,MAX,OTHER,Y_GANG], 1.0914%
[BLACK,CS,MIN,nan], 1.0914%
[BLACK,MAX,N_GANG,N_MENTAL_OBSV,Y_INFRACTION], 1.0914%
[160.10,BLACK,DE,N_GANG,Y_MENTAL_OBSV], 1.0914%
[36-45,MAX,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[DE,MAX,N_INFRACTION,OTHER,Y_MENTAL_OBSV], 1.0914%
[56-65,BLACK,MIN,N_GANG,N_MENTAL_OBSV], 1.0914%
[36-45,MIN,N_GANG,N_INFRACTION,nan], 1.0914%
[26-35,BLACK,N_INFRACTION,Y_GANG,Y_MENTAL_OBSV], 1.0914%
[18-25,MED,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[DE,N_GANG,WHITE,Y_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[125.25,DE,N_GANG,N_INFRACTION,OTHER], 1.0914%
[DE,MAX,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0914%
[125.25,36-45,DE,N_GANG,Y_MENTAL_OBSV], 1.0914%
[265.03,DE,MIN,N_INFRACTION,N_MENTAL_OBSV], 1.0914%
[DE,MED,N_MENTAL_OBSV,OTHER,Y_INFRACTION], 1.0914%
[56-65,BLACK,DE,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0914%
[18-25,BLACK,DE,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0914%
[36-45,BLACK,DE,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0914%
[36-45,BLACK,DE,MED,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0914%
[215.51], 1.0778%
[140.30,DE], 1.0778%
[140.20,MED,N_INFRACTION], 1.0778%
[265.03,BLACK,MAX], 1.0778%
[36-45,MIN,WHITE], 1.0778%
[26-35,MED,SSR], 1.0778%
[265.03,N_GANG,OTHER], 1.0778%
[MIN,N_MENTAL_OBSV,SSR], 1.0778%
[120.05,OTHER,Y_MENTAL_OBSV], 1.0778%
[46-55,DE,N_GANG,WHITE], 1.0778%
[110-125.25,BLACK,MED,Y_MENTAL_OBSV], 1.0778%
[110-125.25,18-25,Y_GANG,Y_INFRACTION], 1.0778%
[36-45,DE,MIN,Y_INFRACTION], 1.0778%
[ASIAN,DE,N_GANG,Y_MENTAL_OBSV], 1.0778%
[125.25,MED,N_INFRACTION,OTHER], 1.0778%
[120.05,BLACK,MED,Y_MENTAL_OBSV], 1.0778%
[125.25,DE,N_MENTAL_OBSV,Y_GANG], 1.0778%
[18-25,MED,OTHER,Y_INFRACTION], 1.0778%
[18-25,MAX,N_GANG,N_MENTAL_OBSV], 1.0778%
[160.10,26-35,DE,N_GANG], 1.0778%
[110-125.25,BLACK,DE,N_MENTAL_OBSV,Y_GANG], 1.0778%
[26-35,BLACK,MAX,N_GANG,N_INFRACTION], 1.0778%
[110-125.25,18-25,DE,MAX,Y_INFRACTION], 1.0778%
[26-35,BLACK,MAX,N_INFRACTION,Y_GANG], 1.0778%
[36-45,DE,N_INFRACTION,WHITE,Y_MENTAL_OBSV], 1.0778%
[125.25,36-45,BLACK,DE,N_GANG], 1.0778%
[18-25,DE,MED,OTHER,Y_MENTAL_OBSV], 1.0778%
[BLACK,MED,N_INFRACTION,Y_GANG,Y_MENTAL_OBSV], 1.0778%
[125.25,18-25,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0778%
[160.15,DE,MED,N_GANG,Y_MENTAL_OBSV], 1.0778%
[26-35,MED,N_GANG,N_MENTAL_OBSV,Y_INFRACTION], 1.0778%
[18-25,DE,MED,N_MENTAL_OBSV,Y_INFRACTION], 1.0778%
[125.25,26-35,BLACK,MED,N_GANG], 1.0778%
[36-45,BLACK,MED,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0778%
[125.25,26-35,BLACK,DE,MED,N_GANG], 1.0778%
[125.25,BLACK,DE,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0778%
[120.00], 1.0641%
[160.10,MIN], 1.0641%
[220.21,N_INFRACTION], 1.0641%
[FOA 900.00,N_GANG], 1.0641%
[FOA 900.00,N_INFRACTION], 1.0641%
[160.15,MIN], 1.0641%
[265.03,Y_GANG,Y_INFRACTION], 1.0641%
[18-25,MIN,OTHER], 1.0641%
[120.05,36-45,BLACK], 1.0641%
[36-45,SSR,Y_MENTAL_OBSV], 1.0641%
[125.25,MAX,OTHER], 1.0641%
[220.21,N_GANG,N_INFRACTION], 1.0641%
[MIN,N_MENTAL_OBSV,Y_INFRACTION], 1.0641%
[160.15,DE,MIN], 1.0641%
[18-25,BLACK,SSR], 1.0641%
[46-55,CS,MIN], 1.0641%
[CS,MIN,N_MENTAL_OBSV,OTHER], 1.0641%
[140.20,BLACK,N_GANG,Y_MENTAL_OBSV], 1.0641%
[125.25,26-35,N_GANG,N_INFRACTION], 1.0641%
[18-25,MAX,N_GANG,OTHER], 1.0641%
[125.25,DE,MAX,OTHER], 1.0641%
[N_MENTAL_OBSV,SSR,Y_INFRACTION,nan], 1.0641%
[120.05,26-35,BLACK,N_GANG], 1.0641%
[26-35,MAX,N_INFRACTION,OTHER], 1.0641%
[140.20,DE,N_INFRACTION,OTHER], 1.0641%
[160.15,N_GANG,OTHER,Y_MENTAL_OBSV], 1.0641%
[46-55,BLACK,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0641%
[160.15,DE,MAX,Y_INFRACTION,Y_MENTAL_OBSV], 1.0641%
[125.25,26-35,DE,N_GANG,N_INFRACTION], 1.0641%
[56-65,BLACK,MIN,N_INFRACTION,N_MENTAL_OBSV], 1.0641%
[110-125.25,18-25,DE,Y_GANG,Y_INFRACTION], 1.0641%
[125.25,DE,MED,N_INFRACTION,OTHER], 1.0641%
[26-35,CS,MIN,N_GANG,N_INFRACTION], 1.0641%
[18-25,MED,N_INFRACTION,N_MENTAL_OBSV,OTHER], 1.0641%
[N_GANG,N_INFRACTION,OTHER,SSR,nan], 1.0641%
[265.03,BLACK,DE,MIN,N_INFRACTION], 1.0641%
[46-55,DE,MED,N_INFRACTION,OTHER], 1.0641%
[BLACK,CS,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0641%
[BLACK,MAX,SSR,Y_INFRACTION,nan], 1.0641%
[46-55,BLACK,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0641%
[26-35,DE,MAX,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION], 1.0641%
[26-35,BLACK,MAX,N_MENTAL_OBSV,Y_GANG,Y_INFRACTION], 1.0641%
[26-35,BLACK,DE,MAX,N_INFRACTION,Y_MENTAL_OBSV], 1.0641%
[56-65,BLACK,MIN,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0641%
[46-55,MAX], 1.0505%
[130.35,MED], 1.0505%
[110-120.10,Y_MENTAL_OBSV], 1.0505%
[36-45,DEP], 1.0505%
[120.10,MAX], 1.0505%
[36-45,MED,WHITE], 1.0505%
[120.10,BLACK,N_GANG], 1.0505%
[MAX,N_GANG,WHITE], 1.0505%
[ASIAN,N_GANG,N_MENTAL_OBSV], 1.0505%
[140.25,26-35,DE], 1.0505%
[160.15,18-25,BLACK], 1.0505%
[130.35,DE,MED], 1.0505%
[130.35,MED,N_GANG], 1.0505%
[MED,OTHER,SSR], 1.0505%
[160.15,26-35,MAX], 1.0505%
[160.10,DE,N_MENTAL_OBSV], 1.0505%
[160.10,DE,OTHER], 1.0505%
[110-125.25,BLACK,N_GANG,Y_INFRACTION], 1.0505%
[160.10,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0505%
[140.20,36-45,N_GANG,N_INFRACTION], 1.0505%
[140.20,BLACK,DE,Y_MENTAL_OBSV], 1.0505%
[140.25,DE,N_GANG,OTHER], 1.0505%
[36-45,MIN,N_GANG,WHITE], 1.0505%
[36-45,DE,MAX,N_MENTAL_OBSV], 1.0505%
[130.35,DE,MED,N_GANG], 1.0505%
[36-45,DE,N_INFRACTION,Y_GANG], 1.0505%
[265.03,MIN,N_GANG,N_MENTAL_OBSV], 1.0505%
[N_GANG,N_MENTAL_OBSV,OTHER,SSR], 1.0505%
[125.25,26-35,MED,Y_INFRACTION], 1.0505%
[265.03,MED,N_INFRACTION,N_MENTAL_OBSV], 1.0505%
[MAX,SSR,Y_GANG,nan], 1.0505%
[125.25,BLACK,N_INFRACTION,N_MENTAL_OBSV], 1.0505%
[110-125.25,BLACK,MIN,N_INFRACTION], 1.0505%
[46-55,CS,MIN,N_GANG], 1.0505%
[CS,MIN,N_GANG,N_MENTAL_OBSV,OTHER], 1.0505%
[18-25,DE,MAX,OTHER,Y_MENTAL_OBSV], 1.0505%
[18-25,MAX,OTHER,Y_INFRACTION,Y_MENTAL_OBSV], 1.0505%
[36-45,BLACK,DE,Y_GANG,Y_INFRACTION], 1.0505%
[120.05,DE,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0505%
[36-45,DE,MIN,N_GANG,Y_INFRACTION], 1.0505%
[DE,MED,N_INFRACTION,WHITE,Y_MENTAL_OBSV], 1.0505%
[26-35,DE,N_GANG,WHITE,Y_MENTAL_OBSV], 1.0505%
[26-35,DE,N_INFRACTION,Y_GANG,Y_MENTAL_OBSV], 1.0505%
[26-35,BLACK,N_GANG,N_INFRACTION,nan], 1.0505%
[18-25,BLACK,DE,MAX,N_GANG], 1.0505%
[36-45,N_GANG,OTHER,Y_INFRACTION,Y_MENTAL_OBSV], 1.0505%
[18-25,MED,N_INFRACTION,N_MENTAL_OBSV,Y_GANG], 1.0505%
[125.25,26-35,MAX,Y_GANG,Y_INFRACTION], 1.0505%
[125.25,26-35,DE,MED,Y_INFRACTION], 1.0505%
[18-25,DE,MED,Y_GANG,Y_MENTAL_OBSV], 1.0505%
[26-35,CS,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0505%
[BLACK,SSR,Y_GANG,Y_INFRACTION,nan], 1.0505%
[26-35,DE,MED,N_MENTAL_OBSV,Y_INFRACTION], 1.0505%
[160.15,DE,N_GANG,OTHER,Y_MENTAL_OBSV], 1.0505%
[26-35,BLACK,DE,MIN,N_MENTAL_OBSV], 1.0505%
[120.05,DE,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0505%
[265.03,BLACK,DE,N_GANG,N_INFRACTION,N_MENTAL_OBSV], 1.0505%
[18-25,BLACK,MED,N_GANG,N_INFRACTION,Y_MENTAL_OBSV], 1.0505%
[125.25,18-25,DE,Y_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0505%
[220.16,Y_MENTAL_OBSV], 1.0368%
[66-75,N_INFRACTION], 1.0368%
[160.15,MAX,OTHER], 1.0368%
[OTHER,SSR,Y_MENTAL_OBSV], 1.0368%
[265.03,MAX,Y_GANG], 1.0368%
[160.10,DE,MIN], 1.0368%
[220.16,N_GANG,N_MENTAL_OBSV], 1.0368%
[MAX,WHITE,Y_MENTAL_OBSV], 1.0368%
[125.25,N_MENTAL_OBSV,OTHER], 1.0368%
[DEP,N_INFRACTION,N_MENTAL_OBSV], 1.0368%
[110-125.25,36-45,BLACK], 1.0368%
[MED,OTHER,Y_GANG], 1.0368%
[66-75,N_GANG,N_INFRACTION], 1.0368%
[18-25,Y_GANG,nan], 1.0368%
[36-45,BLACK,CS], 1.0368%
[MED,N_GANG,N_MENTAL_OBSV,WHITE], 1.0368%
[265.03,DE,Y_INFRACTION,Y_MENTAL_OBSV], 1.0368%
[125.25,MAX,N_GANG,Y_MENTAL_OBSV], 1.0368%
[CS,N_GANG,Y_MENTAL_OBSV,nan], 1.0368%
[125.25,DE,N_MENTAL_OBSV,OTHER], 1.0368%
[26-35,MIN,N_GANG,nan], 1.0368%
[120.05,DE,MAX,Y_MENTAL_OBSV], 1.0368%
[BLACK,N_INFRACTION,SSR,Y_MENTAL_OBSV], 1.0368%
[18-25,MAX,N_MENTAL_OBSV,OTHER], 1.0368%
[BLACK,MAX,Y_GANG,nan], 1.0368%
[36-45,CS,N_INFRACTION,N_MENTAL_OBSV], 1.0368%
[120.05,DE,OTHER,Y_MENTAL_OBSV], 1.0368%
[110-125.25,BLACK,DE,N_GANG,Y_INFRACTION], 1.0368%
[46-55,MED,N_GANG,Y_INFRACTION,Y_MENTAL_OBSV], 1.0368%
[140.25,DE,MED,N_GANG,N_INFRACTION], 1.0368%
[125.25,DE,MAX,N_GANG,Y_MENTAL_OBSV], 1.0368%
[140.25,36-45,DE,N_GANG,N_INFRACTION], 1.0368%
[125.25,26-35,BLACK,Y_GANG,Y_INFRACTION], 1.0368%
